id,earnings,occ,ability,age,region,female,education,exp,year
9205,3137,4,94,31,2,0,14,16,2007
9206,4875.7002,28,87,46,2,1,14,27,2007
9207,3268,12,59,48,4,0,7,38,2007
9208,3574.95,23,67,32,1,1,9,22,2007
9209,5543.25,51,97,35,3,0,13,15,2007
9210,3746.2,27,28,30,4,1,3,26,2007
9211,4095.5,35,88,30,2,0,11,15,2007
9212,3493.75,21,92,32,1,0,13,12,2007
9213,4547.9502,33,92,43,3,1,12,26,2007
9214,4126.4502,30,81,38,3,1,8,25,2007
9215,3530.95,28,59,41,1,1,7,30,2007
9216,3958.7,35,35,36,4,1,5,29,2007
9217,4318.4502,24,95,31,1,1,10,17,2007
9218,4055,48,25,31,2,0,4,22,2007
9219,2947.2,16,24,41,4,1,4,36,2007
9220,,32,57,41,2,0,9,28,2007
9221,5045.25,35,68,46,1,0,10,29,2007
9222,,52,86,37,1,1,11,22,2007
9223,4914.9502,51,49,35,1,1,8,24,2007
9224,3468.7,18,92,48,4,1,10,33,2007
9225,3428.45,20,47,48,1,1,4,39,2007
9226,2985.5,7,58,45,2,0,9,33,2007
9227,4203.5,35,40,39,2,0,7,25,2007
9228,3698.95,15,91,36,3,1,15,16,2007
9229,3413.45,16,65,48,3,1,6,41,2007
9230,4442.4502,40,81,34,1,1,8,19,2007
9231,4620,46,69,36,2,0,12,19,2007
9232,5002.2002,50,75,38,4,1,9,1,2007
9233,4794.5,41,70,43,4,0,8,29,2007
9234,3233,20,44,40,4,0,7,26,2007
9235,3742.7,24,91,31,4,1,10,17,2007
9236,5205.4502,42,69,49,1,1,9,39,2007
9237,5072.5,49,81,31,4,0,11,17,2007
9238,3198.5,18,53,42,2,0,9,1,2007
9239,4905.2002,40,90,47,2,1,12,32,2007
9240,5353.5,43,80,46,4,0,13,31,2007
9241,3555.2,24,41,32,4,1,4,22,2007
9242,4225.75,21,91,32,1,0,16,12,2007
9243,5460.25,48,87,48,3,0,15,29,2007
9244,1648.45,2,37,30,1,1,4,21,2007
9245,4990.9502,49,94,30,1,1,13,1,2007
9246,3627.25,19,40,45,3,0,6,33,2007
9247,2179.5,2,54,48,2,0,8,35,2007
9248,4802.7002,28,88,35,4,1,14,19,2007
9249,5723.4502,50,76,42,1,1,9,31,2007
9250,2789.75,13,33,38,3,0,3,28,2007
9251,4016.2,34,22,45,4,1,2,36,2007
9252,3104.75,15,68,36,1,0,10,20,2007
9253,5124.9502,47,65,37,3,1,6,1,2007
9254,3430,16,65,44,4,0,11,30,2007
9255,4533.4502,20,96,34,1,1,12,17,2007
9256,3003.2,26,20,35,4,1,2,32,2007
9257,3589.75,23,82,31,3,0,9,18,2007
9258,4536.4502,20,91,48,3,1,16,25,2007
9259,3912.95,17,94,39,3,1,9,28,2007
9260,3166.95,13,43,47,1,1,4,40,2007
9261,3505.75,30,33,37,3,0,4,28,2007
9262,4545.25,48,42,45,1,0,6,33,2007
9263,2951.7,30,24,33,2,1,2,27,2007
9264,3609.25,26,63,46,1,0,6,38,2007
9265,4377.2002,48,59,33,2,1,9,22,2007
9266,3235,19,46,38,4,0,6,28,2007
9267,3379.7,37,25,38,2,1,3,33,2007
9268,4658.9502,51,52,33,3,1,8,24,2007
9269,5063.75,49,37,35,3,0,6,22,2007
9270,4019.25,31,64,33,1,0,8,19,2007
9271,3514.95,16,40,30,3,1,7,20,2007
9272,3278,14,65,47,4,0,9,36,2007
9273,4082.25,42,23,35,3,0,2,27,2007
9274,4053.95,46,26,36,3,1,4,28,2007
9275,3882.5,42,33,49,2,0,5,41,2007
9276,4439.2002,40,24,45,2,1,4,1,2007
9277,4230.25,33,64,32,3,0,10,17,2007
9278,4785.9502,31,93,45,1,1,13,30,2007
9279,3359.45,10,48,47,1,1,5,39,2007
9280,4686,42,59,36,2,0,8,1,2007
9281,,4,44,40,2,1,6,32,2007
9282,3306.75,12,51,45,1,0,7,1,2007
9283,1787.2,2,31,38,2,1,5,28,2007
9284,2449.2,7,47,43,4,1,6,32,2007
9285,2830.45,13,59,41,1,1,8,29,2007
9286,3823.5,24,77,49,4,0,12,35,2007
9287,4955,45,35,43,2,0,6,32,2007
9288,5740.4502,50,77,46,3,1,12,33,2007
9289,5000.5,47,64,47,4,0,9,31,2007
9290,5550.7002,51,84,44,4,1,11,27,2007
9291,3297.75,13,82,37,3,0,10,20,2007
9292,2379.25,15,27,42,1,0,4,31,2007
9293,3191.95,9,93,48,1,1,14,32,2007
9294,5481.5,42,89,39,2,0,12,23,2007
9295,4159.4502,21,69,44,1,1,7,31,2007
9296,2478.7,16,43,42,4,1,5,35,2007
9297,3279.45,16,91,33,3,1,15,1,2007
9298,4088.2,19,97,42,2,1,16,22,2007
9299,5466.2002,49,94,44,4,1,13,28,2007
9300,5400.7002,50,56,41,4,1,7,33,2007
9301,4590.9502,31,70,48,3,1,9,34,2007
9302,,20,67,44,2,1,7,1,2007
9303,4829.75,41,63,32,3,0,7,21,2007
9304,4318.25,43,51,36,1,0,8,25,2007
9305,4513.7002,37,53,34,2,1,6,1,2007
9306,3408.25,11,87,48,1,0,11,31,2007
9307,3921.75,25,85,45,3,0,12,26,2007
9308,3365,15,64,30,4,0,8,20,2007
9309,4183.4502,32,67,37,3,1,8,25,2007
9310,4020.75,34,67,45,1,0,9,30,2007
9311,5476.5,49,97,36,4,0,12,21,2007
9312,3653,31,30,45,4,0,4,36,2007
9313,3298,24,34,38,2,0,5,26,2007
9314,2710.95,6,39,35,1,1,5,24,2007
9315,5588.9502,51,72,37,1,1,10,24,2007
9316,4404.9502,38,79,33,3,1,10,20,2007
9317,5059.75,40,79,46,1,0,8,32,2007
9318,5655.7002,49,97,48,2,1,11,35,2007
9319,1804.45,3,22,44,3,1,2,39,2007
9320,4130.7002,45,36,47,2,1,4,41,2007
9321,5497.7002,42,85,41,4,1,9,29,2007
9322,2919.5,3,70,30,2,0,8,21,2007
9323,5050.2002,33,98,31,2,1,13,16,2007
9324,4861.25,34,69,34,3,0,10,21,2007
9325,3961.45,21,92,44,1,1,12,29,2007
9326,2613.25,15,31,34,3,0,3,29,2007
9327,4257.4502,40,43,33,3,1,5,23,2007
9328,4001.25,25,68,41,1,0,10,29,2007
9329,3907.75,23,48,35,1,0,8,23,2007
9330,3507.7,18,58,38,2,1,6,1,2007
9331,4977.2002,39,68,37,4,1,11,24,2007
9332,3328.75,19,66,45,3,0,10,30,2007
9333,2518.95,12,30,44,3,1,4,1,2007
9334,2711.7,12,55,41,2,1,8,29,2007
9335,2811.75,6,65,31,1,0,11,1,2007
9336,3231.45,23,74,30,3,1,8,17,2007
9337,3363.5,32,43,38,2,0,7,27,2007
9338,4482.9502,33,80,43,3,1,13,24,2007
9339,3750.2,10,89,46,2,1,12,1,2007
9340,2492.75,4,49,34,3,0,5,28,2007
9341,4404.4502,36,30,45,3,1,3,37,2007
9342,3924.75,21,66,48,1,0,8,36,2007
9343,,19,82,36,3,1,11,20,2007
9344,2353.45,6,58,42,1,1,6,29,2007
9345,4004.75,5,99,46,3,0,16,26,2007
9346,1747.2,3,39,30,2,1,5,24,2007
9347,2426.5,10,48,40,4,0,6,31,2007
9348,,9,90,43,4,1,12,28,2007
9349,3701.5,14,78,48,4,0,9,37,2007
9350,3326.45,8,50,40,1,1,7,27,2007
9351,3829.75,19,38,45,1,0,6,32,2007
9352,3577.5,23,72,36,2,0,10,25,2007
9353,3927.45,43,25,37,3,1,4,31,2007
9354,4638.4502,37,92,42,1,1,14,22,2007
9355,3420.5,17,80,37,2,0,8,25,2007
9356,3658.7,24,90,40,4,1,9,29,2007
9357,5872.9502,49,90,46,1,1,14,26,2007
9358,4153,26,50,45,2,0,6,32,2007
9359,3479.95,38,29,39,1,1,2,34,2007
9360,3247.7,12,29,47,4,1,4,39,2007
9361,3558.7,20,81,30,2,1,12,11,2007
9362,4383.2002,30,90,33,2,1,10,18,2007
9363,2155,11,24,31,4,0,2,22,2007
9364,4367.4502,26,89,35,3,1,9,1,2007
9365,3928.95,22,93,34,1,1,15,18,2007
9366,5140.25,50,38,33,3,0,4,25,2007
9367,3326.7,13,75,37,2,1,12,23,2007
9368,3808,16,95,38,4,0,12,24,2007
9369,3387,5,81,47,4,0,11,32,2007
9370,4512.2002,41,90,33,4,1,10,16,2007
9371,5222.7002,48,50,32,4,1,5,25,2007
9372,3916.7,21,69,41,4,1,10,25,2007
9373,3933.7,24,65,42,2,1,11,27,2007
9374,3530.45,11,65,39,3,1,8,29,2007
9375,4427.7002,45,41,48,4,1,7,37,2007
9376,4504.25,36,82,30,3,0,12,17,2007
9377,4187.9502,34,57,40,3,1,10,27,2007
9378,3190.75,14,80,37,3,0,12,24,2007
9379,3188.75,24,45,41,1,0,5,32,2007
9380,3890.25,45,26,30,3,0,3,1,2007
9381,3645,36,52,30,2,0,6,20,2007
9382,3790.5,32,21,32,4,0,2,24,2007
9383,6062.25,50,95,34,3,0,13,19,2007
9384,4461.7002,28,85,43,2,1,14,25,2007
9385,4609.25,35,57,42,3,0,6,35,2007
9386,2639,5,64,34,4,0,8,21,2007
9387,2172.5,10,22,33,4,0,3,29,2007
9388,5727.5,51,87,41,2,0,12,25,2007
9389,3814.95,12,75,39,1,1,9,26,2007
9390,3363.45,22,28,47,3,1,4,41,2007
9391,3181.2,20,56,38,4,1,5,28,2007
9392,4067.25,46,40,45,1,0,4,38,2007
9393,2207.95,9,32,34,3,1,4,24,2007
9394,3760.45,29,21,30,1,1,2,27,2007
9395,4874.7002,40,80,36,2,1,9,26,2007
9396,2238.75,13,24,34,3,0,4,24,2007
9397,3195.75,17,89,31,1,0,8,16,2007
9398,2856.7,2,65,45,4,1,10,31,2007
9399,3795.25,20,59,48,3,0,8,33,2007
9400,3326.75,7,93,45,1,0,14,26,2007
9401,3160.95,10,53,40,3,1,7,26,2007
9402,3821.45,22,54,45,1,1,8,33,2007
9403,5041.7002,49,67,34,4,1,11,21,2007
9404,4515.75,28,96,43,1,0,9,28,2007
9405,3489,18,85,33,2,0,8,20,2007
9406,4705.25,45,60,36,1,0,6,29,2007
9407,3476,18,70,31,4,0,8,16,2007
9408,4116.2002,31,96,33,4,1,14,14,2007
9409,3755.2,18,74,32,4,1,12,18,2007
9410,3604.25,13,66,48,3,0,10,31,2007
9411,4448.7002,27,86,33,4,1,10,19,2007
9412,4054.7002,30,92,33,2,1,11,17,2007
9413,3700.7,14,90,34,2,1,14,1,2007
9414,3506.25,3,99,32,1,0,14,17,2007
9415,5023.7002,31,94,42,2,1,11,25,2007
9416,3505.25,27,55,33,1,0,7,19,2007
9417,3344,23,23,49,2,0,3,42,2007
9418,3062.95,16,44,30,1,1,6,20,2007
9419,4374.25,38,56,32,1,0,8,17,2007
9420,3309.2,31,46,30,4,1,7,16,2007
9421,3452.95,3,94,38,3,1,16,18,2007
9422,,22,77,32,1,1,8,17,2007
9423,4749.25,33,98,48,3,0,12,35,2007
9424,4510.75,50,33,39,1,0,3,30,2007
9425,5178.4502,45,56,40,3,1,8,29,2007
9426,2724.2,7,34,41,4,1,3,32,2007
9427,3463.75,5,97,32,3,0,15,10,2007
9428,3921.25,10,93,38,3,0,10,27,2007
9429,3256.45,12,52,32,1,1,7,21,2007
9430,2474,9,30,47,2,0,3,43,2007
9431,3245.2,35,20,35,4,1,3,1,2007
9432,3775.45,36,39,32,1,1,6,19,2007
9433,3640.2,26,56,30,2,1,7,1,2007
9434,3121,27,31,41,2,0,3,36,2007
9435,4903.75,50,35,32,1,0,5,1,2007
9436,,48,36,45,3,1,5,1,2007
9437,4301.7002,43,25,37,2,1,3,33,2007
9438,4914.7002,48,44,40,4,1,6,27,2007
9439,3236.75,4,70,36,1,0,7,28,2007
9440,3916.5,30,73,32,2,0,12,19,2007
9441,2504.7,13,56,35,4,1,7,21,2007
9442,5150.7002,43,74,32,2,1,7,21,2007
9443,4383.5,38,29,34,2,0,4,27,2007
9444,6022.2002,51,90,49,2,1,12,32,2007
9445,3319.95,5,76,46,3,1,13,32,2007
9446,4787.25,30,97,40,3,0,11,25,2007
9447,5320.5,43,89,31,4,0,11,13,2007
9448,3770.75,16,59,41,1,0,7,1,2007
9449,3877,12,96,34,2,0,17,10,2007
9450,3176.95,17,47,38,1,1,5,1,2007
9451,,17,66,40,4,0,8,30,2007
9452,5342.7002,42,94,44,4,1,13,29,2007
9453,5220.9502,42,97,40,3,1,13,20,2007
9454,4000,33,64,36,2,0,9,20,2007
9455,2931.95,13,23,45,3,1,2,38,2007
9456,4151.5,43,29,30,2,0,4,25,2007
9457,3820.45,25,63,41,3,1,7,29,2007
9458,4530.25,44,59,38,1,0,10,27,2007
9459,2605,8,51,46,2,0,7,32,2007
9460,4725.7002,37,87,40,2,1,11,23,2007
9461,3538.7,13,91,48,4,1,11,31,2007
9462,4290.4502,21,73,41,1,1,10,25,2007
9463,2923.2,16,47,42,2,1,6,34,2007
9464,2811.95,8,60,39,3,1,7,26,2007
9465,5168.5,49,41,48,4,0,5,37,2007
9466,4802.75,35,82,35,1,0,8,22,2007
9467,4718.25,50,70,44,1,0,7,31,2007
9468,2511.7,3,96,31,4,1,11,17,2007
9469,2323.5,2,33,37,2,0,4,29,2007
9470,4058,31,60,41,4,0,8,32,2007
9471,5108.5,47,74,32,2,0,10,21,2007
9472,3126.95,10,81,40,3,1,11,24,2007
9473,3861.25,15,97,38,3,0,16,17,2007
9474,2885.25,16,21,47,3,0,3,43,2007
9475,2531.45,19,23,30,3,1,3,1,2007
9476,3514.45,28,54,49,1,1,6,39,2007
9477,2015.25,9,20,47,3,0,3,43,2007
9478,3442.2,22,43,34,2,1,6,26,2007
9479,6014.5,52,93,35,2,0,16,15,2007
9480,5434.75,47,96,39,1,0,12,22,2007
9481,4910.5,36,98,40,4,0,10,29,2007
9482,5402.7002,42,87,41,4,1,12,23,2007
9483,4002,32,41,34,2,0,7,24,2007
9484,3734.7,23,68,43,2,1,7,29,2007
9485,4903.4502,47,41,32,1,1,5,21,2007
9486,4071.95,44,46,34,1,1,4,28,2007
9487,4785.25,46,74,40,1,0,8,29,2007
9488,5092,31,95,43,2,0,15,26,2007
9489,4635.9502,42,70,43,3,1,8,28,2007
9490,3245.25,23,34,36,1,0,4,27,2007
9491,3309.7,14,85,40,2,1,8,25,2007
9492,5480.4502,50,83,49,3,1,11,31,2007
9493,3511.75,11,84,33,1,0,12,20,2007
9494,4466,33,50,34,2,0,7,22,2007
9495,,2,36,38,3,0,6,25,2007
9496,4901,27,98,47,4,0,10,34,2007
9497,3757.45,40,28,42,3,1,4,31,2007
9498,3600.95,24,57,33,3,1,10,23,2007
9499,2809.5,8,47,48,4,0,6,39,2007
9500,3504.2,9,74,41,2,1,8,32,2007
9501,4561.2002,35,78,36,4,1,7,24,2007
9502,4452.9502,27,94,44,1,1,13,28,2007
9503,5577.25,41,99,37,3,0,15,19,2007
9504,3274.75,12,67,34,3,0,10,22,2007
9505,3624.95,22,88,34,3,1,11,16,2007
9506,2334.45,8,61,42,1,1,8,31,2007
9507,2811.45,5,58,43,3,1,7,29,2007
9508,4228.4502,30,97,37,3,1,10,23,2007
9509,3553.7,25,30,33,4,1,5,27,2007
9510,1670.5,2,30,33,4,0,3,25,2007
9511,2069.25,10,23,45,1,0,3,35,2007
9512,3889.5,31,74,31,2,0,8,22,2007
9513,3884.7,47,35,41,2,1,5,35,2007
9514,2986,7,47,47,4,0,4,42,2007
9515,4256.4502,31,90,30,3,1,10,19,2007
9516,3220.25,23,61,34,3,0,10,19,2007
9517,3335.2,4,68,41,4,1,9,30,2007
9518,4081.7,38,55,37,2,1,7,23,2007
9519,2081.45,2,21,30,3,1,2,25,2007
9520,3059.7,19,27,35,4,1,2,27,2007
9521,3984.75,25,95,47,3,0,13,30,2007
9522,2290.45,5,48,45,1,1,8,33,2007
9523,4128.4502,46,25,35,1,1,3,28,2007
9524,4060.7002,39,52,47,4,1,6,37,2007
9525,2867.95,4,74,32,1,1,9,1,2007
9526,3462.2,16,59,31,2,1,9,20,2007
9527,2946.75,26,27,32,3,0,4,24,2007
9528,2755.5,9,74,45,4,0,8,1,2007
9529,2570.5,12,43,42,2,0,6,33,2007
9530,3748.7,34,24,36,4,1,2,1,2007
9531,4246.25,33,75,43,3,0,12,27,2007
9532,3626,27,39,45,4,0,6,38,2007
9533,4420.25,45,33,32,1,0,4,25,2007
9534,4255.4502,43,51,47,1,1,7,37,2007
9535,3995,25,67,46,2,0,8,1,2007
9536,2389.45,3,74,36,3,1,12,21,2007
9537,3892.2,20,90,36,2,1,13,18,2007
9538,3229.95,8,87,34,3,1,14,14,2007
9539,4890.7002,42,87,43,2,1,13,29,2007
9540,4404.9502,36,46,30,3,1,5,24,2007
9541,2760.45,5,73,47,3,1,12,31,2007
9542,2335.45,1,44,45,1,1,7,33,2007
9543,3197.95,27,32,42,1,1,5,1,2007
9544,3713.5,31,61,31,4,0,7,23,2007
9545,5424.75,49,77,46,1,0,13,28,2007
9546,4033.75,37,57,45,3,0,6,1,2007
9547,3576.45,15,74,47,3,1,8,35,2007
9548,3778.5,8,91,47,2,0,9,31,2007
9549,3660,18,84,35,4,0,13,18,2007
9550,3585.5,32,26,37,4,0,3,29,2007
9551,5579,44,90,39,2,0,12,20,2007
9552,5538.5,45,89,42,2,0,11,25,2007
9553,4215.7002,38,42,32,2,1,4,27,2007
9554,4487.25,29,71,46,3,0,8,35,2007
9555,3353.45,30,42,34,1,1,4,25,2007
9556,4593.75,44,65,34,3,0,9,20,2007
9557,4435.7002,26,84,30,2,1,13,14,2007
9558,4862,44,64,32,2,0,7,24,2007
9559,2910.45,12,35,30,3,1,4,19,2007
9560,3438.5,12,68,35,2,0,12,17,2007
9561,2123,6,20,40,4,0,2,32,2007
9562,4866.5,30,83,37,4,0,8,25,2007
9563,3154.75,14,54,42,1,0,8,32,2007
9564,3446.25,16,70,42,1,0,8,27,2007
9565,5110.5,43,54,47,4,0,9,37,2007
9566,3663.7,14,96,40,4,1,11,27,2007
9567,4768.2002,36,82,37,2,1,14,20,2007
9568,3898.5,28,52,35,4,0,9,25,2007
9569,3793.2,26,63,46,4,1,11,33,2007
9570,3306.95,19,86,35,1,1,13,16,2007
9571,3498.25,19,85,42,3,0,9,27,2007
9572,2612.2,1,37,45,2,1,3,36,2007
9573,2804.95,17,27,40,3,1,3,36,2007
9574,4980.5,33,79,42,2,0,12,1,2007
9575,4263,41,75,45,4,0,7,32,2007
9576,4803.5,29,74,45,4,0,8,33,2007
9577,4402.5,32,63,48,2,0,10,35,2007
9578,4263.7002,50,27,33,4,1,4,23,2007
9579,4383.75,29,80,35,1,0,8,24,2007
9580,4141.5,36,65,33,4,0,7,25,2007
9581,2537.5,7,42,45,4,0,7,37,2007
9582,,9,81,45,1,1,13,1,2007
9583,3774.25,22,85,44,3,0,9,33,2007
9584,5663.2002,50,68,47,4,1,12,30,2007
9585,4103.75,28,52,30,1,0,5,18,2007
9586,5531.25,47,87,47,1,0,9,35,2007
9587,5026.25,45,79,41,1,0,9,25,2007
9588,4719.4502,34,87,37,3,1,15,17,2007
9589,2784.95,12,62,35,3,1,10,24,2007
9590,,48,83,35,3,1,11,21,2007
9591,4466.7002,37,39,43,2,1,6,33,2007
9592,3246.25,14,56,44,3,0,6,31,2007
9593,3750,24,76,47,2,0,12,34,2007
9594,4859.25,46,77,32,3,0,11,19,2007
9595,2406.7,17,21,30,4,1,2,23,2007
9596,3362.45,19,65,43,3,1,9,31,2007
9597,4222,10,95,41,4,0,16,22,2007
9598,2136.5,3,40,45,4,0,5,39,2007
9599,4442.25,48,38,35,1,0,4,29,2007
9600,4091.75,30,42,46,1,0,5,34,2007
9601,,6,91,44,2,0,10,32,2007
9602,2995.95,15,61,31,1,1,8,1,2007
9603,4155.4502,21,90,31,1,1,12,15,2007
9604,3145.75,16,32,38,1,0,3,28,2007
9605,4421.9502,27,81,41,1,1,14,22,2007
9606,3096.95,7,53,33,1,1,6,24,2007
9607,4181.25,31,81,30,3,0,13,11,2007
9608,3855.2,20,59,45,2,1,9,32,2007
9609,4022.95,17,95,49,3,1,13,34,2007
9610,2490.2,6,23,31,4,1,3,22,2007
9611,4788,49,49,39,4,0,6,32,2007
9612,2782.2,11,38,44,2,1,4,34,2007
9613,2764.2,20,37,30,4,1,4,22,2007
9614,4803.4502,45,61,41,1,1,9,31,2007
9615,3887.7,27,77,36,4,1,7,25,2007
9616,3237,19,72,37,2,0,9,24,2007
9617,5144.75,28,95,43,3,0,16,22,2007
9618,5478.4502,48,74,40,1,1,11,25,2007
9619,4111.4502,16,88,37,1,1,13,17,2007
9620,4332.25,22,81,39,3,0,9,25,2007
9621,3215.25,12,82,31,3,0,11,13,2007
9622,5690.5,47,88,44,4,0,12,29,2007
9623,2246.2,12,24,31,4,1,4,22,2007
9624,4352,44,35,42,2,0,5,34,2007
9625,3107.2,15,53,44,2,1,7,34,2007
9626,4111.9502,38,42,45,1,1,4,40,2007
9627,2562.95,12,37,32,3,1,5,24,2007
9628,4071.5,45,35,45,4,0,4,35,2007
9629,,41,75,33,3,1,8,24,2007
9630,4933.75,42,85,46,3,0,9,1,2007
9631,3266.5,21,69,39,4,0,10,27,2007
9632,2859.5,14,55,38,4,0,8,29,2007
9633,,45,98,42,2,0,10,25,2007
9634,3069.45,12,64,40,3,1,7,31,2007
9635,3405.7,22,45,35,2,1,6,23,2007
9636,2919.75,7,85,32,3,0,9,20,2007
9637,4675.7002,38,42,44,4,1,6,34,2007
9638,3047.75,7,68,32,1,0,10,20,2007
9639,4320.25,39,61,33,1,0,9,19,2007
9640,5583.5,46,70,43,4,0,11,29,2007
9641,4735.7002,43,73,30,4,1,12,11,2007
9642,,19,65,44,4,1,7,30,2007
9643,4478.25,45,48,40,3,0,6,31,2007
9644,3884.95,27,57,48,3,1,7,40,2007
9645,2740.5,10,57,35,4,0,7,1,2007
9646,5263.7002,48,66,49,4,1,8,39,2007
9647,3879,33,20,40,2,0,2,35,2007
9648,3238.2,10,78,45,4,1,12,26,2007
9649,1857.25,6,31,46,1,0,4,41,2007
9650,4964.5,44,86,44,2,0,9,31,2007
9651,5086.4502,40,74,35,1,1,10,21,2007
9652,4891.7002,33,70,38,2,1,11,23,2007
9653,2581.95,14,37,33,1,1,6,26,2007
9654,2919.75,14,65,45,1,0,8,36,2007
9655,5068,47,43,44,2,0,5,34,2007
9656,2485.2,7,32,37,2,1,4,32,2007
9657,2904.7,29,21,34,2,1,3,25,2007
9658,3603.2,3,84,47,2,1,11,30,2007
9659,2290.2,10,35,35,4,1,4,28,2007
9660,2928.45,3,85,40,3,1,12,28,2007
9661,4566.9502,23,98,33,1,1,17,14,2007
9662,4161.25,26,69,34,3,0,9,23,2007
9663,4383.75,29,81,47,3,0,9,32,2007
9664,3299.25,27,42,35,1,0,5,23,2007
9665,4310.75,44,30,46,1,0,4,38,2007
9666,4915.75,32,91,46,3,0,12,28,2007
9667,,2,23,42,2,1,3,32,2007
9668,4137.75,13,83,49,3,0,14,30,2007
9669,2363.5,16,23,30,2,0,2,25,2007
9670,4840.25,45,68,36,1,0,9,23,2007
9671,,36,20,33,2,1,3,27,2007
9672,,31,26,46,3,1,3,1,2007
9673,3125.7,11,45,46,2,1,6,35,2007
9674,3623.7,13,98,48,4,1,17,28,2007
9675,4141.7002,47,30,42,2,1,3,35,2007
9676,3563.5,16,93,47,4,0,15,31,2007
9677,2217.75,7,34,42,3,0,4,32,2007
9678,4714.25,36,57,36,1,0,6,23,2007
9679,3615.95,26,52,39,1,1,7,26,2007
9680,3759.7,11,89,48,4,1,10,37,2007
9681,4699.5,50,43,47,2,0,5,39,2007
9682,3579.5,16,72,49,4,0,9,35,2007
9683,3281.7,24,47,40,4,1,8,27,2007
9684,4671.5,34,57,37,2,0,8,25,2007
9685,3322.45,31,32,46,3,1,4,35,2007
9686,4691,41,81,41,2,0,9,26,2007
9687,,46,97,49,1,1,12,1,2007
9688,5331,44,62,49,2,0,9,38,2007
9689,4549.9502,34,94,40,1,1,10,28,2007
9690,,16,99,46,3,0,13,26,2007
9691,3839.5,37,50,34,4,0,6,25,2007
9692,,38,94,49,4,1,12,1,2007
9693,2401.25,4,28,31,3,0,4,25,2007
9694,3060.75,20,46,35,3,0,7,1,2007
9695,3297.5,14,78,37,2,0,7,23,2007
9696,4603.25,48,30,49,1,0,4,41,2007
9697,2654.2,12,35,45,2,1,5,36,2007
9698,4473.2002,38,66,45,2,1,11,1,2007
9699,3003.75,4,87,31,1,0,14,15,2007
9700,4178,42,42,34,4,0,5,22,2007
9701,4052.7,21,96,48,2,1,11,31,2007
9702,4544,46,42,36,4,0,5,24,2007
9703,5086.9502,46,81,36,1,1,9,22,2007
9704,3868.75,19,66,49,3,0,11,32,2007
9705,5751.2002,50,90,42,4,1,11,1,2007
9706,3443.25,16,83,49,1,0,14,1,2007
9707,3600.75,30,20,35,1,0,2,28,2007
9708,,43,23,32,4,1,2,25,2007
9709,4961.4502,51,58,32,3,1,7,21,2007
9710,4756.9502,41,52,33,3,1,7,24,2007
9711,2391.7,9,25,33,2,1,4,26,2007
9712,3040.95,10,52,41,1,1,8,1,2007
9713,4042.95,30,33,46,1,1,3,40,2007
9714,4472.2002,23,91,42,4,1,11,30,2007
9715,4311.2002,40,40,34,2,1,6,26,2007
9716,3966.5,33,29,41,2,0,5,33,2007
9717,3210.7,13,61,48,4,1,7,37,2007
9718,4111.9502,32,74,33,1,1,12,18,2007
9719,3984.95,43,26,34,3,1,3,24,2007
9720,3734.75,13,72,34,1,0,12,16,2007
9721,,42,95,32,2,1,16,11,2007
9722,3499,7,98,32,2,0,15,10,2007
9723,4255.7002,29,62,30,4,1,8,15,2007
9724,2147.5,9,28,42,4,0,2,37,2007
9725,2210.2,8,55,37,4,1,5,28,2007
9726,4405.75,35,85,36,3,0,12,23,2007
9727,3914.95,24,57,38,1,1,7,28,2007
9728,4638.75,47,33,35,1,0,3,28,2007
9729,3251.7,8,57,41,4,1,7,29,2007
9730,3742.25,24,76,38,3,0,9,24,2007
9731,4233.9502,34,76,45,1,1,8,34,2007
9732,4129.75,29,50,41,1,0,6,28,2007
9733,2257.95,5,40,49,1,1,5,42,2007
9734,3750.5,27,68,36,2,0,7,27,2007
9735,3388.45,35,22,40,3,1,2,35,2007
9736,,46,72,30,2,0,8,21,2007
9737,4324.25,36,81,31,3,0,9,17,2007
9738,4727.4502,45,52,42,1,1,8,27,2007
9739,3525.5,6,75,44,2,0,12,25,2007
9740,3267,14,56,37,2,0,6,24,2007
9741,3615.95,19,98,31,3,1,16,12,2007
9742,1875.2,3,33,40,2,1,5,28,2007
9743,4109.9502,34,68,33,1,1,8,24,2007
9744,2028.7,10,42,30,4,1,6,22,2007
9745,5638.4502,52,98,31,3,1,15,13,2007
9746,4460.7002,46,33,44,4,1,5,37,2007
9747,3962.25,38,55,30,3,0,5,1,2007
9748,3452.45,18,80,39,1,1,8,27,2007
9749,2825.75,22,23,47,1,0,3,38,2007
9750,3160.75,8,72,44,1,0,7,36,2007
9751,3848.75,24,57,42,3,0,9,28,2007
9752,3721.2,18,54,44,4,1,5,36,2007
9753,3842,21,63,32,4,0,11,20,2007
9754,3322.2,5,75,35,2,1,7,22,2007
9755,4608.4502,34,80,35,3,1,11,1,2007
9756,3738,12,96,32,4,0,15,10,2007
9757,5507.4502,46,87,33,1,1,15,13,2007
9758,3310.95,17,75,36,1,1,7,22,2007
9759,3674.95,20,64,41,3,1,10,26,2007
9760,3526,23,41,42,4,0,5,30,2007
9761,5584.5,48,96,46,4,0,16,29,2007
9762,3765.2,14,70,48,4,1,10,36,2007
9763,2325.45,11,35,42,1,1,6,35,2007
9764,3869.95,41,27,30,3,1,3,22,2007
9765,4521.75,44,40,32,1,0,5,26,2007
9766,3778,44,24,35,4,0,4,30,2007
9767,2631.45,21,25,32,3,1,3,1,2007
